movieId,clean_title,year,genre
1287,Ben-Hur,1959,Adventure
1287,Ben-Hur,1959,Drama
1288,This Is Spinal Tap,1984,Comedy
1291,Indiana Jones and the Last Crusade,1989,Action
1291,Indiana Jones and the Last Crusade,1989,Adventure
1298,Pink Floyd: The Wall,1982,Drama
1298,Pink Floyd: The Wall,1982,Musical
1302,Field of Dreams,1989,Children
1302,Field of Dreams,1989,Drama
1302,Field of Dreams,1989,Fantasy
1304,Butch Cassidy and the Sundance Kid,1969,Action
1304,Butch Cassidy and the Sundance Kid,1969,Western
1307,When Harry Met Sally...,1989,Comedy
1307,When Harry Met Sally...,1989,Romance
1320,Alien³ (a.k.a. Alien 3),1992,Action
1320,Alien³ (a.k.a. Alien 3),1992,Horror
1320,Alien³ (a.k.a. Alien 3),1992,Sci-Fi
1320,Alien³ (a.k.a. Alien 3),1992,Thriller
1321,"American Werewolf in London, An",1981,Comedy
1321,"American Werewolf in London, An",1981,Horror
1321,"American Werewolf in London, An",1981,Thriller
1333,"Birds, The",1963,Horror
1333,"Birds, The",1963,Thriller
1339,Dracula (Bram Stoker's Dracula),1992,Fantasy
1339,Dracula (Bram Stoker's Dracula),1992,Horror
1339,Dracula (Bram Stoker's Dracula),1992,Romance
1339,Dracula (Bram Stoker's Dracula),1992,Thriller
1343,Cape Fear,1991,Thriller
1345,Carrie,1976,Drama
1345,Carrie,1976,Fantasy
1345,Carrie,1976,Horror
1345,Carrie,1976,Thriller
1347,"Nightmare on Elm Street, A",1984,Horror
1347,"Nightmare on Elm Street, A",1984,Thriller
1356,Star Trek: First Contact,1996,Action
1356,Star Trek: First Contact,1996,Adventure
1356,Star Trek: First Contact,1996,Sci-Fi
1356,Star Trek: First Contact,1996,Thriller
1358,Sling Blade,1996,Drama
1367,101 Dalmatians,1996,Adventure
1367,101 Dalmatians,1996,Children
1367,101 Dalmatians,1996,Comedy
1370,Die Hard 2,1990,Action
1370,Die Hard 2,1990,Adventure
1370,Die Hard 2,1990,Thriller
1371,Star Trek: The Motion Picture,1979,Adventure
1371,Star Trek: The Motion Picture,1979,Sci-Fi
1372,Star Trek VI: The Undiscovered Country,1991,Action
1372,Star Trek VI: The Undiscovered Country,1991,Mystery
1372,Star Trek VI: The Undiscovered Country,1991,Sci-Fi
1373,Star Trek V: The Final Frontier,1989,Action
1373,Star Trek V: The Final Frontier,1989,Sci-Fi
1374,Star Trek II: The Wrath of Khan,1982,Action
1374,Star Trek II: The Wrath of Khan,1982,Adventure
1374,Star Trek II: The Wrath of Khan,1982,Sci-Fi
1374,Star Trek II: The Wrath of Khan,1982,Thriller
1375,Star Trek III: The Search for Spock,1984,Action
1375,Star Trek III: The Search for Spock,1984,Adventure
1375,Star Trek III: The Search for Spock,1984,Sci-Fi
1376,Star Trek IV: The Voyage Home,1986,Adventure
1376,Star Trek IV: The Voyage Home,1986,Comedy
1376,Star Trek IV: The Voyage Home,1986,Sci-Fi
1377,Batman Returns,1992,Action
1377,Batman Returns,1992,Crime
1378,Young Guns,1988,Action
1378,Young Guns,1988,Comedy
1378,Young Guns,1988,Western
1380,Grease,1978,Comedy
1380,Grease,1978,Musical
1380,Grease,1978,Romance
1385,Under Siege,1992,Action
1385,Under Siege,1992,Drama
1385,Under Siege,1992,Thriller
1387,Jaws,1975,Action
1387,Jaws,1975,Horror
1391,Mars Attacks!,1996,Action
1391,Mars Attacks!,1996,Comedy
1391,Mars Attacks!,1996,Sci-Fi
1393,Jerry Maguire,1996,Drama
1393,Jerry Maguire,1996,Romance
1394,Raising Arizona,1987,Comedy
1396,Sneakers,1992,Action
1396,Sneakers,1992,Comedy
1396,Sneakers,1992,Crime
1396,Sneakers,1992,Drama
1396,Sneakers,1992,Sci-Fi
1405,Beavis and Butt-Head Do America,1996,Adventure
1405,Beavis and Butt-Head Do America,1996,Animation
1405,Beavis and Butt-Head Do America,1996,Comedy
1405,Beavis and Butt-Head Do America,1996,Crime
1407,Scream,1996,Comedy
1407,Scream,1996,Horror
1407,Scream,1996,Mystery
1407,Scream,1996,Thriller
1408,"Last of the Mohicans, The",1992,Action
1408,"Last of the Mohicans, The",1992,Romance
1408,"Last of the Mohicans, The",1992,War
1408,"Last of the Mohicans, The",1992,Western
1466,Donnie Brasco,1997,Crime
1466,Donnie Brasco,1997,Drama
1479,"Saint, The",1997,Action
1479,"Saint, The",1997,Romance
1479,"Saint, The",1997,Sci-Fi
1479,"Saint, The",1997,Thriller
1485,Liar Liar,1997,Comedy
1500,Grosse Pointe Blank,1997,Comedy
1500,Grosse Pointe Blank,1997,Crime
1500,Grosse Pointe Blank,1997,Romance
1513,Romy and Michele's High School Reunion,1997,Comedy
1517,Austin Powers: International Man of Mystery,1997,Action
1517,Austin Powers: International Man of Mystery,1997,Adventure
1517,Austin Powers: International Man of Mystery,1997,Comedy
1527,"Fifth Element, The",1997,Action
1527,"Fifth Element, The",1997,Adventure
1527,"Fifth Element, The",1997,Comedy
1527,"Fifth Element, The",1997,Sci-Fi
1544,"Lost World: Jurassic Park, The",1997,Action
1544,"Lost World: Jurassic Park, The",1997,Adventure
1544,"Lost World: Jurassic Park, The",1997,Sci-Fi
1544,"Lost World: Jurassic Park, The",1997,Thriller
1552,Con Air,1997,Action
1552,Con Air,1997,Adventure
1552,Con Air,1997,Thriller
1562,Batman & Robin,1997,Action
1562,Batman & Robin,1997,Adventure
1562,Batman & Robin,1997,Fantasy
1562,Batman & Robin,1997,Thriller
1569,My Best Friend's Wedding,1997,Comedy
1569,My Best Friend's Wedding,1997,Romance
1573,Face/Off,1997,Action
1573,Face/Off,1997,Crime
1573,Face/Off,1997,Drama
1573,Face/Off,1997,Thriller
1580,Men in Black (a.k.a. MIB),1997,Action
1580,Men in Black (a.k.a. MIB),1997,Comedy
1580,Men in Black (a.k.a. MIB),1997,Sci-Fi
1584,Contact,1997,Drama
1584,Contact,1997,Sci-Fi
1586,G.I. Jane,1997,Action
1586,G.I. Jane,1997,Drama
1587,Conan the Barbarian,1982,Action
1587,Conan the Barbarian,1982,Adventure
1587,Conan the Barbarian,1982,Fantasy
1590,Event Horizon,1997,Horror
1590,Event Horizon,1997,Sci-Fi
1590,Event Horizon,1997,Thriller
1597,Conspiracy Theory,1997,Drama
1597,Conspiracy Theory,1997,Mystery
1597,Conspiracy Theory,1997,Romance
1597,Conspiracy Theory,1997,Thriller
1608,Air Force One,1997,Action
1608,Air Force One,1997,Thriller
1610,"Hunt for Red October, The",1990,Action
1610,"Hunt for Red October, The",1990,Adventure
1610,"Hunt for Red October, The",1990,Thriller
1617,L.A. Confidential,1997,Crime
1617,L.A. Confidential,1997,Film-Noir
1617,L.A. Confidential,1997,Mystery
1617,L.A. Confidential,1997,Thriller
1625,"Game, The",1997,Drama
1625,"Game, The",1997,Mystery
1625,"Game, The",1997,Thriller
1639,Chasing Amy,1997,Comedy
1639,Chasing Amy,1997,Drama
1639,Chasing Amy,1997,Romance
1641,"Full Monty, The",1997,Comedy
1641,"Full Monty, The",1997,Drama
1644,I Know What You Did Last Summer,1997,Horror
1644,I Know What You Did Last Summer,1997,Mystery
1644,I Know What You Did Last Summer,1997,Thriller
1645,"Devil's Advocate, The",1997,Drama
1645,"Devil's Advocate, The",1997,Mystery
1645,"Devil's Advocate, The",1997,Thriller
1653,Gattaca,1997,Drama
1653,Gattaca,1997,Sci-Fi
1653,Gattaca,1997,Thriller
1663,Stripes,1981,Comedy
1663,Stripes,1981,War
1673,Boogie Nights,1997,Drama
1674,Witness,1985,Drama
1674,Witness,1985,Romance
1674,Witness,1985,Thriller
1676,Starship Troopers,1997,Action
1676,Starship Troopers,1997,Sci-Fi
1680,Sliding Doors,1998,Drama
1680,Sliding Doors,1998,Romance
1682,"Truman Show, The",1998,Comedy
1682,"Truman Show, The",1998,Drama
1682,"Truman Show, The",1998,Sci-Fi
1690,Alien: Resurrection,1997,Action
1690,Alien: Resurrection,1997,Horror
1690,Alien: Resurrection,1997,Sci-Fi
1704,Good Will Hunting,1997,Drama
1704,Good Will Hunting,1997,Romance
1717,Scream 2,1997,Comedy
1717,Scream 2,1997,Horror
1717,Scream 2,1997,Mystery
1717,Scream 2,1997,Thriller
1721,Titanic,1997,Drama
1721,Titanic,1997,Romance
1722,Tomorrow Never Dies,1997,Action
1722,Tomorrow Never Dies,1997,Adventure
1722,Tomorrow Never Dies,1997,Thriller
1729,Jackie Brown,1997,Crime
1729,Jackie Brown,1997,Drama
1729,Jackie Brown,1997,Thriller
1732,"Big Lebowski, The",1998,Comedy
1732,"Big Lebowski, The",1998,Crime
1747,Wag the Dog,1997,Comedy
1748,Dark City,1998,Adventure
1748,Dark City,1998,Film-Noir
1748,Dark City,1998,Sci-Fi
1748,Dark City,1998,Thriller
1777,"Wedding Singer, The",1998,Comedy
1777,"Wedding Singer, The",1998,Romance
1784,As Good as It Gets,1997,Comedy
1784,As Good as It Gets,1997,Drama
1784,As Good as It Gets,1997,Romance
1805,Wild Things,1998,Crime
1805,Wild Things,1998,Drama
1805,Wild Things,1998,Mystery
1805,Wild Things,1998,Thriller
1831,Lost in Space,1998,Action
1831,Lost in Space,1998,Adventure
1831,Lost in Space,1998,Sci-Fi
1876,Deep Impact,1998,Drama
1876,Deep Impact,1998,Sci-Fi
1876,Deep Impact,1998,Thriller
1882,Godzilla,1998,Action
1882,Godzilla,1998,Sci-Fi
1882,Godzilla,1998,Thriller
1884,Fear and Loathing in Las Vegas,1998,Adventure
1884,Fear and Loathing in Las Vegas,1998,Comedy
1884,Fear and Loathing in Las Vegas,1998,Drama
1907,Mulan,1998,Adventure
1907,Mulan,1998,Animation
1907,Mulan,1998,Children
1907,Mulan,1998,Comedy
1907,Mulan,1998,Drama
1907,Mulan,1998,Musical
1907,Mulan,1998,Romance
1909,"X-Files: Fight the Future, The",1998,Action
1909,"X-Files: Fight the Future, The",1998,Crime
1909,"X-Files: Fight the Future, The",1998,Mystery
1909,"X-Files: Fight the Future, The",1998,Sci-Fi
1909,"X-Files: Fight the Future, The",1998,Thriller
1911,Dr. Dolittle,1998,Comedy
1917,Armageddon,1998,Action
1917,Armageddon,1998,Romance
1917,Armageddon,1998,Sci-Fi
1917,Armageddon,1998,Thriller
1918,Lethal Weapon 4,1998,Action
1918,Lethal Weapon 4,1998,Comedy
1918,Lethal Weapon 4,1998,Crime
1918,Lethal Weapon 4,1998,Thriller
1921,Pi,1998,Drama
1921,Pi,1998,Sci-Fi
1921,Pi,1998,Thriller
1923,There's Something About Mary,1998,Comedy
1923,There's Something About Mary,1998,Romance
1952,Midnight Cowboy,1969,Drama
1953,"French Connection, The",1971,Action
1953,"French Connection, The",1971,Crime
1953,"French Connection, The",1971,Thriller
1954,Rocky,1976,Drama
1961,Rain Man,1988,Drama
1967,Labyrinth,1986,Adventure
1967,Labyrinth,1986,Fantasy
1967,Labyrinth,1986,Musical
1968,"Breakfast Club, The",1985,Comedy
1968,"Breakfast Club, The",1985,Drama
1982,Halloween,1978,Horror
1994,Poltergeist,1982,Horror
1994,Poltergeist,1982,Thriller
1997,"Exorcist, The",1973,Horror
1997,"Exorcist, The",1973,Mystery
2000,Lethal Weapon,1987,Action
2000,Lethal Weapon,1987,Comedy
2000,Lethal Weapon,1987,Crime
2000,Lethal Weapon,1987,Drama
2001,Lethal Weapon 2,1989,Action
2001,Lethal Weapon 2,1989,Comedy
2001,Lethal Weapon 2,1989,Crime
2001,Lethal Weapon 2,1989,Drama
2002,Lethal Weapon 3,1992,Action
2002,Lethal Weapon 3,1992,Comedy
2002,Lethal Weapon 3,1992,Crime
2002,Lethal Weapon 3,1992,Drama
2003,Gremlins,1984,Comedy
2003,Gremlins,1984,Horror
2005,"Goonies, The",1985,Action
2005,"Goonies, The",1985,Adventure
2005,"Goonies, The",1985,Children
2005,"Goonies, The",1985,Comedy
2005,"Goonies, The",1985,Fantasy
2006,"Mask of Zorro, The",1998,Action
2006,"Mask of Zorro, The",1998,Comedy
2006,"Mask of Zorro, The",1998,Romance
2011,Back to the Future Part II,1989,Adventure
2011,Back to the Future Part II,1989,Comedy
2011,Back to the Future Part II,1989,Sci-Fi
2012,Back to the Future Part III,1990,Adventure
2012,Back to the Future Part III,1990,Comedy
2012,Back to the Future Part III,1990,Sci-Fi
2012,Back to the Future Part III,1990,Western
2018,Bambi,1942,Animation
2018,Bambi,1942,Children
2018,Bambi,1942,Drama
2019,Seven Samurai (Shichinin no samurai),1954,Action
2019,Seven Samurai (Shichinin no samurai),1954,Adventure
2019,Seven Samurai (Shichinin no samurai),1954,Drama
2021,Dune,1984,Adventure
2021,Dune,1984,Sci-Fi
2023,"Godfather: Part III, The",1990,Crime
2023,"Godfather: Part III, The",1990,Drama
2023,"Godfather: Part III, The",1990,Mystery
2023,"Godfather: Part III, The",1990,Thriller
2028,Saving Private Ryan,1998,Action
2028,Saving Private Ryan,1998,Drama
2028,Saving Private Ryan,1998,War
2054,"Honey, I Shrunk the Kids",1989,Adventure
2054,"Honey, I Shrunk the Kids",1989,Children
2054,"Honey, I Shrunk the Kids",1989,Comedy
2054,"Honey, I Shrunk the Kids",1989,Fantasy
2054,"Honey, I Shrunk the Kids",1989,Sci-Fi
2058,"Negotiator, The",1998,Action
2058,"Negotiator, The",1998,Crime
2058,"Negotiator, The",1998,Drama
2058,"Negotiator, The",1998,Mystery
2058,"Negotiator, The",1998,Thriller
2076,Blue Velvet,1986,Drama
2076,Blue Velvet,1986,Mystery
2076,Blue Velvet,1986,Thriller
2078,"Jungle Book, The",1967,Animation
2078,"Jungle Book, The",1967,Children
2078,"Jungle Book, The",1967,Comedy
2078,"Jungle Book, The",1967,Musical
2080,Lady and the Tramp,1955,Animation
2080,Lady and the Tramp,1955,Children
2080,Lady and the Tramp,1955,Comedy
2080,Lady and the Tramp,1955,Romance
2081,"Little Mermaid, The",1989,Animation
2081,"Little Mermaid, The",1989,Children
2081,"Little Mermaid, The",1989,Comedy
2081,"Little Mermaid, The",1989,Musical
2081,"Little Mermaid, The",1989,Romance
2085,101 Dalmatians (One Hundred and One Dalmatians),1961,Adventure
2085,101 Dalmatians (One Hundred and One Dalmatians),1961,Animation
2085,101 Dalmatians (One Hundred and One Dalmatians),1961,Children
2087,Peter Pan,1953,Animation
2087,Peter Pan,1953,Children
2087,Peter Pan,1953,Fantasy
2087,Peter Pan,1953,Musical
2094,"Rocketeer, The",1991,Action
2094,"Rocketeer, The",1991,Adventure
2094,"Rocketeer, The",1991,Sci-Fi
2096,Sleeping Beauty,1959,Animation
2096,Sleeping Beauty,1959,Children
2096,Sleeping Beauty,1959,Musical
2100,Splash,1984,Comedy
2100,Splash,1984,Fantasy
2100,Splash,1984,Romance
2105,Tron,1982,Action
2105,Tron,1982,Adventure
2105,Tron,1982,Sci-Fi
2109,"Jerk, The",1979,Comedy
2115,Indiana Jones and the Temple of Doom,1984,Action
2115,Indiana Jones and the Temple of Doom,1984,Adventure
2115,Indiana Jones and the Temple of Doom,1984,Fantasy
2124,"Addams Family, The",1991,Children
2124,"Addams Family, The",1991,Comedy
2124,"Addams Family, The",1991,Fantasy
2140,"Dark Crystal, The",1982,Adventure
2140,"Dark Crystal, The",1982,Fantasy
2144,Sixteen Candles,1984,Comedy
2144,Sixteen Candles,1984,Romance
2145,Pretty in Pink,1986,Comedy
2145,Pretty in Pink,1986,Drama
2145,Pretty in Pink,1986,Romance
2160,Rosemary's Baby,1968,Drama
2160,Rosemary's Baby,1968,Horror
2160,Rosemary's Baby,1968,Thriller
2161,"NeverEnding Story, The",1984,Adventure
2161,"NeverEnding Story, The",1984,Children
2161,"NeverEnding Story, The",1984,Fantasy
2167,Blade,1998,Action
2167,Blade,1998,Horror
2167,Blade,1998,Thriller
2174,Beetlejuice,1988,Comedy
2174,Beetlejuice,1988,Fantasy
2193,Willow,1988,Action
2193,Willow,1988,Adventure
2193,Willow,1988,Fantasy
2194,"Untouchables, The",1987,Action
2194,"Untouchables, The",1987,Crime
2194,"Untouchables, The",1987,Drama
2231,Rounders,1998,Drama
2232,Cube,1997,Horror
2232,Cube,1997,Mystery
2232,Cube,1997,Sci-Fi
2232,Cube,1997,Thriller
2248,Say Anything...,1989,Comedy
2248,Say Anything...,1989,Drama
2248,Say Anything...,1989,Romance
2268,"Few Good Men, A",1992,Crime
2268,"Few Good Men, A",1992,Drama
2268,"Few Good Men, A",1992,Thriller
2273,Rush Hour,1998,Action
2273,Rush Hour,1998,Comedy
2273,Rush Hour,1998,Crime
2273,Rush Hour,1998,Thriller
2278,Ronin,1998,Action
2278,Ronin,1998,Crime
2278,Ronin,1998,Thriller
2288,"Thing, The",1982,Action
2288,"Thing, The",1982,Horror
2288,"Thing, The",1982,Sci-Fi
2288,"Thing, The",1982,Thriller
2291,Edward Scissorhands,1990,Drama
2291,Edward Scissorhands,1990,Fantasy
2291,Edward Scissorhands,1990,Romance
2294,Antz,1998,Adventure
2294,Antz,1998,Animation
2294,Antz,1998,Children
2294,Antz,1998,Comedy
2294,Antz,1998,Fantasy
2302,My Cousin Vinny,1992,Comedy
2313,"Elephant Man, The",1980,Drama
2321,Pleasantville,1998,Comedy
2321,Pleasantville,1998,Drama
2321,Pleasantville,1998,Fantasy
2324,Life Is Beautiful (La Vita è bella),1997,Comedy
2324,Life Is Beautiful (La Vita è bella),1997,Drama
2324,Life Is Beautiful (La Vita è bella),1997,Romance
2324,Life Is Beautiful (La Vita è bella),1997,War
2329,American History X,1998,Crime
2329,American History X,1998,Drama
2336,Elizabeth,1998,Drama
2353,Enemy of the State,1998,Action
2353,Enemy of the State,1998,Thriller
2355,"Bug's Life, A",1998,Adventure
2355,"Bug's Life, A",1998,Animation
2355,"Bug's Life, A",1998,Children
2355,"Bug's Life, A",1998,Comedy
2371,Fletch,1985,Comedy
2371,Fletch,1985,Crime
2371,Fletch,1985,Mystery
2393,Star Trek: Insurrection,1998,Action
2393,Star Trek: Insurrection,1998,Drama
2393,Star Trek: Insurrection,1998,Romance
2393,Star Trek: Insurrection,1998,Sci-Fi
2394,"Prince of Egypt, The",1998,Animation
2394,"Prince of Egypt, The",1998,Musical
2395,Rushmore,1998,Comedy
2395,Rushmore,1998,Drama
2396,Shakespeare in Love,1998,Comedy
2396,Shakespeare in Love,1998,Drama
2396,Shakespeare in Love,1998,Romance
2405,"Jewel of the Nile, The",1985,Action
2405,"Jewel of the Nile, The",1985,Adventure
2405,"Jewel of the Nile, The",1985,Comedy
2405,"Jewel of the Nile, The",1985,Romance
2406,Romancing the Stone,1984,Action
2406,Romancing the Stone,1984,Adventure
2406,Romancing the Stone,1984,Comedy
2406,Romancing the Stone,1984,Romance
2407,Cocoon,1985,Comedy
2407,Cocoon,1985,Sci-Fi
2420,"Karate Kid, The",1984,Drama
2424,You've Got Mail,1998,Comedy
2424,You've Got Mail,1998,Romance
2427,"Thin Red Line, The",1998,Action
2427,"Thin Red Line, The",1998,Drama
2427,"Thin Red Line, The",1998,War
2431,Patch Adams,1998,Comedy
2431,Patch Adams,1998,Drama
2455,"Fly, The",1986,Drama
2455,"Fly, The",1986,Horror
2455,"Fly, The",1986,Sci-Fi
2455,"Fly, The",1986,Thriller
2470,Crocodile Dundee,1986,Adventure
2470,Crocodile Dundee,1986,Comedy
2478,¡Three Amigos!,1986,Comedy
2478,¡Three Amigos!,1986,Western
2490,Payback,1999,Action
2490,Payback,1999,Thriller
2502,Office Space,1999,Comedy
2502,Office Space,1999,Crime
2529,Planet of the Apes,1968,Action
2529,Planet of the Apes,1968,Drama
2529,Planet of the Apes,1968,Sci-Fi
2539,Analyze This,1999,Comedy
2541,Cruel Intentions,1999,Drama
2542,"Lock, Stock & Two Smoking Barrels",1998,Comedy
2542,"Lock, Stock & Two Smoking Barrels",1998,Crime
2542,"Lock, Stock & Two Smoking Barrels",1998,Thriller
2571,"Matrix, The",1999,Action
2571,"Matrix, The",1999,Sci-Fi
2571,"Matrix, The",1999,Thriller
2572,10 Things I Hate About You,1999,Comedy
2572,10 Things I Hate About You,1999,Romance
2580,Go,1999,Comedy
2580,Go,1999,Crime
2581,Never Been Kissed,1999,Comedy
2581,Never Been Kissed,1999,Romance
2599,Election,1999,Comedy
2605,Entrapment,1999,Crime
2605,Entrapment,1999,Thriller
2617,"Mummy, The",1999,Action
2617,"Mummy, The",1999,Adventure
2617,"Mummy, The",1999,Comedy
2617,"Mummy, The",1999,Fantasy
2617,"Mummy, The",1999,Horror
2617,"Mummy, The",1999,Thriller
2628,Star Wars: Episode I - The Phantom Menace,1999,Action
2628,Star Wars: Episode I - The Phantom Menace,1999,Adventure
2628,Star Wars: Episode I - The Phantom Menace,1999,Sci-Fi
2640,Superman,1978,Action
2640,Superman,1978,Adventure
2640,Superman,1978,Sci-Fi
2641,Superman II,1980,Action
2641,Superman II,1980,Sci-Fi
2657,"Rocky Horror Picture Show, The",1975,Comedy
2657,"Rocky Horror Picture Show, The",1975,Horror
2657,"Rocky Horror Picture Show, The",1975,Musical
2657,"Rocky Horror Picture Show, The",1975,Sci-Fi
2671,Notting Hill,1999,Comedy
2671,Notting Hill,1999,Romance
2683,Austin Powers: The Spy Who Shagged Me,1999,Action
2683,Austin Powers: The Spy Who Shagged Me,1999,Adventure
2683,Austin Powers: The Spy Who Shagged Me,1999,Comedy
2692,Run Lola Run (Lola rennt),1998,Action
2692,Run Lola Run (Lola rennt),1998,Crime
2694,Big Daddy,1999,Comedy
2699,Arachnophobia,1990,Comedy
2699,Arachnophobia,1990,Horror
2700,"South Park: Bigger, Longer and Uncut",1999,Animation
2700,"South Park: Bigger, Longer and Uncut",1999,Comedy
2700,"South Park: Bigger, Longer and Uncut",1999,Musical
2701,Wild Wild West,1999,Action
2701,Wild Wild West,1999,Comedy
2701,Wild Wild West,1999,Sci-Fi
2701,Wild Wild West,1999,Western
2706,American Pie,1999,Comedy
2706,American Pie,1999,Romance
2707,Arlington Road,1999,Thriller
2710,"Blair Witch Project, The",1999,Drama
2710,"Blair Witch Project, The",1999,Horror
2710,"Blair Witch Project, The",1999,Thriller
2712,Eyes Wide Shut,1999,Drama
2712,Eyes Wide Shut,1999,Mystery
2712,Eyes Wide Shut,1999,Thriller
2716,Ghostbusters (a.k.a. Ghost Busters),1984,Action
2716,Ghostbusters (a.k.a. Ghost Busters),1984,Comedy
2716,Ghostbusters (a.k.a. Ghost Busters),1984,Sci-Fi
2717,Ghostbusters II,1989,Comedy
2717,Ghostbusters II,1989,Fantasy
2717,Ghostbusters II,1989,Sci-Fi
2722,Deep Blue Sea,1999,Action
2722,Deep Blue Sea,1999,Horror
2722,Deep Blue Sea,1999,Sci-Fi
2722,Deep Blue Sea,1999,Thriller
2723,Mystery Men,1999,Action
2723,Mystery Men,1999,Comedy
2723,Mystery Men,1999,Fantasy
2724,Runaway Bride,1999,Comedy
2724,Runaway Bride,1999,Romance
2746,Little Shop of Horrors,1986,Comedy
2746,Little Shop of Horrors,1986,Horror
2746,Little Shop of Horrors,1986,Musical
2762,"Sixth Sense, The",1999,Drama
2762,"Sixth Sense, The",1999,Horror
2762,"Sixth Sense, The",1999,Mystery
2763,"Thomas Crown Affair, The",1999,Action
2763,"Thomas Crown Affair, The",1999,Mystery
2770,Bowfinger,1999,Comedy
2791,Airplane!,1980,Comedy
2797,Big,1988,Comedy
2797,Big,1988,Drama
2797,Big,1988,Fantasy
2797,Big,1988,Romance
2804,"Christmas Story, A",1983,Children
2804,"Christmas Story, A",1983,Comedy
2826,"13th Warrior, The",1999,Action
2826,"13th Warrior, The",1999,Adventure
2826,"13th Warrior, The",1999,Fantasy
2858,American Beauty,1999,Comedy
2858,American Beauty,1999,Drama
2871,Deliverance,1972,Adventure
2871,Deliverance,1972,Drama
2871,Deliverance,1972,Thriller
2872,Excalibur,1981,Adventure
2872,Excalibur,1981,Fantasy
2881,Double Jeopardy,1999,Action
2881,Double Jeopardy,1999,Crime
2881,Double Jeopardy,1999,Drama
2881,Double Jeopardy,1999,Thriller
2890,Three Kings,1999,Action
2890,Three Kings,1999,Adventure
2890,Three Kings,1999,Comedy
2890,Three Kings,1999,Drama
2890,Three Kings,1999,War
2908,Boys Don't Cry,1999,Drama
2915,Risky Business,1983,Comedy
2916,Total Recall,1990,Action
2916,Total Recall,1990,Adventure
2916,Total Recall,1990,Sci-Fi
2916,Total Recall,1990,Thriller
2918,Ferris Bueller's Day Off,1986,Comedy
2944,"Dirty Dozen, The",1967,Action
2944,"Dirty Dozen, The",1967,Drama
2944,"Dirty Dozen, The",1967,War
2947,Goldfinger,1964,Action
2947,Goldfinger,1964,Adventure
2947,Goldfinger,1964,Thriller
2948,From Russia with Love,1963,Action
2948,From Russia with Love,1963,Adventure
2948,From Russia with Love,1963,Thriller
2949,Dr. No,1962,Action
2949,Dr. No,1962,Adventure
2949,Dr. No,1962,Thriller
2951,"Fistful of Dollars, A (Per un pugno di dollari)",1964,Action
2951,"Fistful of Dollars, A (Per un pugno di dollari)",1964,Western
2953,Home Alone 2: Lost in New York,1992,Children
2953,Home Alone 2: Lost in New York,1992,Comedy
2959,Fight Club,1999,Action
2959,Fight Club,1999,Crime
2959,Fight Club,1999,Drama
2959,Fight Club,1999,Thriller
2985,RoboCop,1987,Action
2985,RoboCop,1987,Crime
2985,RoboCop,1987,Drama
2985,RoboCop,1987,Sci-Fi
2985,RoboCop,1987,Thriller
2987,Who Framed Roger Rabbit?,1988,Adventure
2987,Who Framed Roger Rabbit?,1988,Animation
2987,Who Framed Roger Rabbit?,1988,Children
2987,Who Framed Roger Rabbit?,1988,Comedy
2987,Who Framed Roger Rabbit?,1988,Crime
2987,Who Framed Roger Rabbit?,1988,Fantasy
2987,Who Framed Roger Rabbit?,1988,Mystery
2997,Being John Malkovich,1999,Comedy
2997,Being John Malkovich,1999,Drama
2997,Being John Malkovich,1999,Fantasy
3005,"Bone Collector, The",1999,Thriller
3006,"Insider, The",1999,Drama
3006,"Insider, The",1999,Thriller
3020,Falling Down,1993,Action
3020,Falling Down,1993,Drama
3033,Spaceballs,1987,Comedy
3033,Spaceballs,1987,Sci-Fi
3039,Trading Places,1983,Comedy
3052,Dogma,1999,Adventure
3052,Dogma,1999,Comedy
3052,Dogma,1999,Fantasy
3081,Sleepy Hollow,1999,Fantasy
3081,Sleepy Hollow,1999,Horror
3081,Sleepy Hollow,1999,Mystery
3081,Sleepy Hollow,1999,Romance
3082,"World Is Not Enough, The",1999,Action
3082,"World Is Not Enough, The",1999,Adventure
3082,"World Is Not Enough, The",1999,Thriller
3101,Fatal Attraction,1987,Drama
3101,Fatal Attraction,1987,Thriller
3105,Awakenings,1990,Drama
3105,Awakenings,1990,Mystery
3107,Backdraft,1991,Action
3107,Backdraft,1991,Drama
3114,Toy Story 2,1999,Adventure
3114,Toy Story 2,1999,Animation
3114,Toy Story 2,1999,Children
3114,Toy Story 2,1999,Comedy
3114,Toy Story 2,1999,Fantasy
3147,"Green Mile, The",1999,Crime
3147,"Green Mile, The",1999,Drama
3148,"Cider House Rules, The",1999,Drama
3160,Magnolia,1999,Drama
3174,Man on the Moon,1999,Comedy
3174,Man on the Moon,1999,Drama
3175,Galaxy Quest,1999,Adventure
3175,Galaxy Quest,1999,Comedy
3175,Galaxy Quest,1999,Sci-Fi
3176,"Talented Mr. Ripley, The",1999,Drama
3176,"Talented Mr. Ripley, The",1999,Mystery
3176,"Talented Mr. Ripley, The",1999,Thriller
3210,Fast Times at Ridgemont High,1982,Comedy
3210,Fast Times at Ridgemont High,1982,Drama
3210,Fast Times at Ridgemont High,1982,Romance
3247,Sister Act,1992,Comedy
3247,Sister Act,1992,Crime
3252,Scent of a Woman,1992,Drama
3253,Wayne's World,1992,Comedy
3255,"League of Their Own, A",1992,Comedy
3255,"League of Their Own, A",1992,Drama
3256,Patriot Games,1992,Action
3256,Patriot Games,1992,Thriller
3257,"Bodyguard, The",1992,Drama
